Groupe,Nom scientifique,Nom vernaculaire,Nb en 1 jour,Date,Mois numéro,Mois,Département,Commune,Y,X,Observation,Habitat,Coche,Altitude,Observateur
Orthoptères,Tetrix bolivari,Tétrix caucasien,11,05/08/2021,8,08Aout,Hautes-Alpes,La Saulce,44.439371,6.027388,A vue,Au sol,VRAI,578.77984619140625,Enna
Orthoptères,Conocephalus fuscus,Conocéphale bigarré,11,05/08/2021,8,08Aout,Hautes-Alpes,La Saulce,44.439371,6.027388,A vue,Prairie,FAUX,578.77984619140625,Enna
Orthoptères,Mecostethus parapleurus,Criquet des Roseaux,11,05/08/2021,8,08Aout,Hautes-Alpes,La Saulce,44.438999,6.026312,A vue,Prairie,FAUX,578.10504150390625,Enna
Rhopalocères,Cupido argiades,Azuré du trèfle,11,05/08/2021,8,08Aout,Hautes-Alpes,La Saulce,44.438999,6.026312,A vue,Prairie,FAUX,578.10504150390625,Enna
Rhopalocères,Cacyreus marshalli,Brun du Pélargonium,11,05/08/2021,8,08Aout,Alpes-de-Haute-Provence,Sisteron,44.197418,5.942227,A vue,Trèfle,FAUX,518.75579833984375,Enna
Odonates,Sympetrum danae,Sympetrum noir,10,07/08/2021,8,08Aout,Alpes-de-Haute-Provence,Jausiers,44.399169,6.769706,A vue,Point d'eau,VRAI,1559.1644287109375,Enna
Hémiptères,Cicadella viridis,Cicadelle verte,10,07/08/2021,8,08Aout,Alpes-de-Haute-Provence,Jausiers,44.399169,6.769706,A vue,Zone humide,FAUX,1559.1644287109375,Enna
Odonates,Aeshna cyanea,Aeschne bleue,10,07/08/2021,8,08Aout,Alpes-de-Haute-Provence,Jausiers,44.399169,6.769706,A vue,Point d'eau,FAUX,1559.1644287109375,Enna
Odonates,Aeshna juncea,Aeschne des joncs,10,07/08/2021,8,08Aout,Alpes-de-Haute-Provence,Jausiers,44.399169,6.769706,A vue,Point d'eau,VRAI,1559.1644287109375,Enna
Rhopalocères,Erebia ligea,Moiré blanc-fascié,10,07/08/2021,8,08Aout,Alpes-de-Haute-Provence,Jausiers,44.399048,6.769485,A vue,Zone humide,FAUX,1554.0604248046875,Enna
Rhopalocères,Erebia aethiops,Moiré sylvicole,10,07/08/2021,8,08Aout,Alpes-de-Haute-Provence,Jausiers,44.39906,6.768549,A vue,Prairie,FAUX,1536.611328125,Enna
Rhopalocères,Erebia gorge,Moiré chamoisé,10,07/08/2021,8,08Aout,Alpes-de-Haute-Provence,Jausiers,44.337615,6.791217,A vue,Rocheux,VRAI,2407.77392578125,Enna
Orthoptères,Podisma dechambrei,Miramelle ligure,10,07/08/2021,8,08Aout,Alpes-de-Haute-Provence,Jausiers,44.336115,6.785939,A vue,Pelouse,VRAI,2412.8203125,Enna
Rhopalocères,Boloria napaea,Nacré des Renouées,10,07/08/2021,8,08Aout,Alpes-de-Haute-Provence,Jausiers,44.33613,6.784297,A vue,Zone humide,VRAI,2405.3193359375,Enna
Orthoptères,Pseudochorthippus parallelus,Criquet des pâtures,10,07/08/2021,8,08Aout,Alpes-de-Haute-Provence,Jausiers,44.413057,6.753808,A vue,Prairie,FAUX,1339.9124755859375,Enna
Odonates,Cordulia aenea,Cordulie bronzé,4,08/08/2021,8,08Aout,Alpes-de-Haute-Provence,Lauzet-Ubaye,44.398052,6.395952,A vue,Point d'eau,FAUX,2139.79541015625,Enna
Orthoptères,Omocestus viridulus,Criquet verdelet,4,08/08/2021,8,08Aout,Alpes-de-Haute-Provence,Lauzet-Ubaye,44.399294,6.394386,A vue,Pelouse,FAUX,2131.594482421875,Enna
Hyménoptères,Mutilla europaea,Mutille européenne,4,08/08/2021,8,08Aout,Alpes-de-Haute-Provence,Lauzet-Ubaye,44.399294,6.394386,A vue,Au sol,VRAI,2131.594482421875,Enna
Odonates,Somatochlora arctica,Cordulia arctique,4,08/08/2021,8,08Aout,Alpes-de-Haute-Provence,Lauzet-Ubaye,44.396496,6.406997,A vue,Point d'eau,VRAI,2007.0927734375,Enna
Orthoptères,Meconema meridionalis,Méconème fragile,1,09/08/2021,8,08Aout,Alpes-de-Haute-Provence,Vaumeilh,44.291838,5.989358,A vue,Chataigner,VRAI,766.01873779296875,Enna
Odonates,Sympetrum pedemontanum,Sympétrum du piémont,2,11/08/2021,8,08Aout,Alpes-de-Haute-Provence,Volonne,44.131524,5.987628,A vue,Point d'eau,VRAI,437.5295104980469,Enna
Odonates,Erythromma lindenii,Agrion de Vander Linden,2,11/08/2021,8,08Aout,Alpes-de-Haute-Provence,Volonne,44.131524,5.987628,A vue,Point d'eau,FAUX,437.5295104980469,Enna
Orthoptères,Psophus stridulus,Oedipode stridulante,4,12/08/2021,8,08Aout,Alpes-de-Haute-Provence,Thorame-Haute,44.085784,6.557129,A vue,Rocheux,VRAI,1109.89501953125,Enna
Hétérocères,Proserpinus proserpina,Sphinx de l'Epilobe,4,12/08/2021,8,08Aout,Alpes-de-Haute-Provence,Thorame-Haute,44.071971,6.582656,A vue,Epilobe,VRAI,1235.075927734375,Enna
Orthoptères,Ephippiger terrestris,Ephippigère terrestre,4,12/08/2021,8,08Aout,Alpes-de-Haute-Provence,Thorame-Haute,44.071808,6.582131,A vue,Apiacée,VRAI,1222.1500244140625,Enna
Hétérocères,Hyles vespertilio,Sphinx chauve-souris,4,12/08/2021,8,08Aout,Alpes-de-Haute-Provence,Thorame-Haute,44.071808,6.582131,A vue,Epilobe,VRAI,1222.1500244140625,Enna
Odonates,Aeshna affinis,Aeschne affine,2,14/08/2021,8,08Aout,Vaucluse,Monieux,44.057353,5.356672,A vue,Point d'eau,FAUX,625.54595947265625,Enna
Rhopalocères,Hesperia comma,Virgule,2,14/08/2021,8,08Aout,Vaucluse,Monieux,44.055008,5.352352,A vue,Prairie,FAUX,634.358642578125,Enna
Orthoptères,Pezotettix giornae,Criquet pansu,6,15/08/2021,8,08Aout,Vaucluse,Monieux,44.058654,5.357484,A vue,Prairie,FAUX,625.674560546875,Enna
Hémiptères,Phyllomorpha laciniata,/,6,15/08/2021,8,08Aout,Vaucluse,Monieux,44.058305,5.355647,A vue,Friche,VRAI,634.53662109375,Enna
Hémiptères,Tritomegas sexmaculatus,/,6,15/08/2021,8,08Aout,Vaucluse,Monieux,44.058305,5.355647,A vue,Friche,VRAI,634.53662109375,Enna
Mantoptères,Ameles decolor,Mante décoloré,6,15/08/2021,8,08Aout,Vaucluse,Monieux,44.058313,5.355422,A vue,Friche,FAUX,637.373291015625,Enna
Hémiptères,Ancyrosoma leucograme,/,6,15/08/2021,8,08Aout,Vaucluse,Monieux,44.058313,5.355422,Fauchage,Friche,FAUX,637.373291015625,Enna
Hémiptères,Stagonomus bipunctatus,/,6,15/08/2021,8,08Aout,Vaucluse,Monieux,44.058313,5.355422,A vue,Friche,VRAI,637.373291015625,Enna
Diptères,Volucella inanis,Volucelle vide,11,21/08/2021,8,08Aout,Hautes-Alpes,Montmaur,44.60179,5.8888489999999996,A vue,Astéracée,VRAI,1442.7376708984375,Enna
Coléoptères,Stictoleptura rubra,Lepture rouge,11,21/08/2021,8,08Aout,Hautes-Alpes,Montmaur,44.60179,5.8888489999999996,A vue,Astéracée,FAUX,1442.7376708984375,Enna
Rhopalocères,Erebia neoridas,Moiré automnal,11,21/08/2021,8,08Aout,Hautes-Alpes,Montmaur,44.601499,5.891159,A vue,Prairie,VRAI,1420.3143310546875,Enna
Coléoptères,Chrysolina herbacea,Chrysomèle de la menthe,11,21/08/2021,8,08Aout,Hautes-Alpes,Montmaur,44.60127,5.894686,A vue,Menthe,VRAI,1387.4139404296875,Enna
Diptères,Prosena siberita,/,11,21/08/2021,8,08Aout,Hautes-Alpes,Montmaur,44.60127,5.894686,A vue,Astéracée,VRAI,1387.4139404296875,Enna
Hémiptères,Evacanthus interruptus,/,11,21/08/2021,8,08Aout,Hautes-Alpes,Montmaur,44.60127,5.894686,Fauchage,Menthe,VRAI,1387.4139404296875,Enna
Orthoptères,Roeseliana roeselii,Decticelle bariolée,11,21/08/2021,8,08Aout,Hautes-Alpes,Montmaur,44.601212,5.892016,A vue,Prairie,FAUX,1409.244873046875,Enna
Diptères,Oxyna flavipennis,/,11,21/08/2021,8,08Aout,Hautes-Alpes,Montmaur,44.600955,5.891999,Fauchage,Prairie,VRAI,1407.92041015625,Enna
Orthoptères,Chorthippus apricarius,Criquet des adrets,11,21/08/2021,8,08Aout,Hautes-Alpes,Montmaur,44.60081,5.891645,A vue,Prairie,VRAI,1409.6993408203125,Enna
Hémiptères,Carpocoris fuscipinus,/,11,21/08/2021,8,08Aout,Hautes-Alpes,Montmaur,44.601803,5.888684,Fauchage,Apiacée,VRAI,1443.0162353515625,Enna
Hémiptères,Sciocoris macrocephalus,/,11,21/08/2021,8,08Aout,Hautes-Alpes,Montmaur,44.60149,5.890347,Fauchage,Prairie,VRAI,1426.4271240234375,Enna
Hémiptères,Nezara viridula,/,4,28/08/2021,8,08Aout,Lozère,Sainte-Enimie,44.365728,3.41431,Fauchage,Friche,FAUX,476.8805847167969,Enna
Rhopalocères,Chazara briseis,Hermite,4,28/08/2021,8,08Aout,Lozère,Sainte-Enimie,44.365728,3.41431,A vue,Rocheux,FAUX,476.8805847167969,Enna
Coléoptères,Subcoccinella vigintiquatuorpunctata,Coccinelle à 24 points,4,28/08/2021,8,08Aout,Lozère,Sainte-Enimie,44.352282,3.453957,Fauchage,Friche,FAUX,488.2383728027344,Enna
Orthoptères,Phaneroptera nana,Phanéroptère méridional,4,28/08/2021,8,08Aout,Lozère,Sainte-Enimie,44.352282,3.453957,A vue,Ronce,FAUX,488.2383728027344,Enna
Orthoptères,Gampsocleis glabra,Dectique des brandes,4,29/08/2021,8,08Aout,Lozère,Saint-Étienne-du-Valdonnez,44.454611,3.617299,A l''ouïe,Prairie,VRAI,1380.708740234375,Enna
Odonates,Lestes sponsa,Leste fiancé,4,29/08/2021,8,08Aout,Lozère,Saint-Étienne-du-Valdonnez,44.454057,3.61708,A vue,Tourbière,VRAI,1374.85888671875,Enna
Orthoptères,Stethophyma grossum,Criquet ensanglanté,4,29/08/2021,8,08Aout,Lozère,Saint-Étienne-du-Valdonnez,44.45382,3.61706,A l'ouïe,Tourbière,FAUX,1372.7796630859375,Enna
Orthoptères,Chrysochraon dispar,Criquet des clairières,4,29/08/2021,8,08Aout,Lozère,Saint-Étienne-du-Valdonnez,44.454057,3.61708,A vue,Tourbière,FAUX,1374.85888671875,Enna
Diptères,Hemipenthes velutina,/,3,30/08/2021,8,08Aout,Lozère,Saint-Pierre-des-Tripiers,44.204871,3.24785,A vue,Au sol,VRAI,878.31512451171875,Enna
Hémiptères,Rhopalus conspersus,/,3,30/08/2021,8,08Aout,Lozère,Saint-Pierre-des-Tripiers,44.204871,3.24785,Fauchage,Chemin,VRAI,878.31512451171875,Enna
Hémiptères,Tropidothorax leucopterus,/,3,30/08/2021,8,08Aout,Lozère,Saint-Pierre-des-Tripiers,44.204871,3.24785,Fauchage,Chemin,VRAI,878.31512451171875,Enna
Orthoptères,Chorthippus biguttulus,Criquet mélodieux,2,05/09/2021,9,09Septembre,Lozère,Saint-Pierre-des-Tripiers,44.213203,3.276556,Fauchage,Pelouse,VRAI,883.80078125,Enna
Orthoptères,Chorthippus mollis,Criquet duettiste,2,05/09/2021,9,09Septembre,Lozère,Saint-Pierre-des-Tripiers,44.213203,3.276556,A l'ouïe,Pelouse,VRAI,883.80078125,Enna
Coléoptères,Sisyphus schaefferi,Sisyphe,2,10/09/2021,9,09Septembre,Herault,Saint-Bauzille-de-Putois,43.911594,3.736433,A vue,Plage,VRAI,138.32595825195312,Enna
Dermaptères,Labidura riparia,Perce-oreille des plages,2,10/09/2021,9,09Septembre,Herault,Saint-Bauzille-de-Putois,43.911594,3.736433,A vue,Plage,FAUX,138.32595825195312,Enna
Orthoptères,Acrida ungarica,Truxale occitane,2,16/09/2021,9,09Septembre,Italie,Rovigo,45.0268,12.367055,A vue,Polder,FAUX,0.08237382769584656,Enna
Orthoptères,Locusta cinerascens,Criquet cendré,2,16/09/2021,9,09Septembre,Italie,Rovigo,45.0268,12.367055,A vue,Polder,FAUX,0.08237382769584656,Enna
Hémiptères,Ricania speculum,/,1,26/09/2021,9,09Septembre,Italie,Levanto,44.20137,9.619116,A vue,Ailante,VRAI,344.8794250488281,Enna
Hémiptères,Orsillus depressus,/,4,09/10/2021,10,10Octobre,Lozère,Saint-Pierre-des-Tripiers,44.207698,3.273068,Battage,Genévrier,VRAI,875.98480224609375,Enna
Psocoptères,Blaste quadrimaculata,/,4,09/10/2021,10,10Octobre,Lozère,Saint-Pierre-des-Tripiers,44.207698,3.273068,Battage,Genévrier,VRAI,875.98480224609375,Enna
Arachnides,Philodromus margaritatus,Philodrome tigré,4,09/10/2021,10,10Octobre,Lozère,Saint-Pierre-des-Tripiers,44.207698,3.273068,Battage,Pin,FAUX,875.98480224609375,Enna
Hémiptères,Pilophorus perplexus,/,4,09/10/2021,10,10Octobre,Lozère,Saint-Pierre-des-Tripiers,44.207698,3.273068,Battage,Pin,VRAI,875.98480224609375,Enna
Coléoptères,Chrysolina sanguinolenta,Chrysomèle sanguinolente,4,10/10/2021,10,10Octobre,Lozère,Saint-Pierre-des-Tripiers,44.217644,3.274399,Fauchage,Prairie,FAUX,900.21893310546875,Enna
Hémiptères,Micrelytra fossularum,/,4,10/10/2021,10,10Octobre,Lozère,Saint-Pierre-des-Tripiers,44.218005,3.273462,Fauchage,Prairie,FAUX,902.8388671875,Enna
Hémiptères,Peribalus strictus,/,4,10/10/2021,10,10Octobre,Lozère,Saint-Pierre-des-Tripiers,44.218005,3.273462,Fauchage,Prairie,FAUX,902.8388671875,Enna
Diptères,Coremacera marginata,/,4,10/10/2021,10,10Octobre,Lozère,Saint-Pierre-des-Tripiers,44.217086,3.276266,Fauchage,Prairie,VRAI,895.44598388671875,Enna
Hémiptères,Phymata crassipes,Punaise à pattes de crabe,1,11/10/2021,10,10Octobre,Lozère,Saint-Pierre-des-Tripiers,44.210341,3.278415,Battage,Pin,VRAI,885.02935791015625,Enna
Coléoptères,Cassida margaritacea,/,1,14/10/2021,10,10Octobre,Lozère,Saint-Pierre-des-Tripiers,44.215747,3.277509,Fauchage,Chemin,VRAI,886.748779296875,Enna
Orthoptères,Nemobius sylvestris,Grillon des bois,2,16/10/2021,10,10Octobre,Lozère,Saint-Pierre-des-Tripiers,44.223618,3.277821,A vue,Au sol,FAUX,909.7037353515625,Enna
Arachnides,Neoscona adianta,/,2,16/10/2021,10,10Octobre,Lozère,Saint-Pierre-des-Tripiers,44.22516,3.273307,Fauchage,Prairie,FAUX,939.79400634765625,Enna
Arachnides,Carrhotus xanthogramma,Saltique orangé,2,17/10/2021,10,10Octobre,Lozère,Saint-Pierre-des-Tripiers,44.213151,3.273289,Battage,Pin,FAUX,896.0540771484375,Enna
Hétérocères,Acronicata euphorbiae,Noctuelle de l'Euphorbe,2,17/10/2021,10,10Octobre,Lozère,Saint-Pierre-des-Tripiers,44.215442,3.27444,A vue,Au sol,FAUX,902.03125,Enna
Myriapodes,Scutigera coleoptrata,Scutigère véloce,2,21/10/2021,10,10Octobre,Lozère,Saint-Pierre-des-Tripiers,44.21692,3.276336,A vue,Batiment,FAUX,895.23675537109375,Enna
Hémiptères,Reduvius personatus,Réduve masqué,2,21/10/2021,10,10Octobre,Lozère,Saint-Pierre-des-Tripiers,44.21692,3.276336,A vue,Batiment,VRAI,895.23675537109375,Enna
Arachnides,Steatoda triangulosa,Malmignatte des maisons,4,22/10/2021,10,10Octobre,Lozère,Saint-Pierre-des-Tripiers,44.21692,3.276336,A vue,Batiment,FAUX,895.23675537109375,Enna
Coléoptères,Pogonocherus caroli,/,4,22/10/2021,10,10Octobre,Lozère,Saint-Pierre-des-Tripiers,NA,NA,Battage,Pin,VRAI,NA,Enna
Arachnides,Araneus angulatus,Épeire anguleuse,4,22/10/2021,10,10Octobre,Lozère,Saint-Pierre-des-Tripiers,NA,NA,Battage,Pin,FAUX,NA,Enna
Hémiptères,Alloeotomus germanicus,/,4,22/10/2021,10,10Octobre,Lozère,Saint-Pierre-des-Tripiers,NA,NA,Fauchage,Prairie,VRAI,NA,Enna
Hémiptères,Syromastus rhombeus,/,2,23/10/2021,10,10Octobre,Lozère,Fraissinet-de-Fourques,44.230185,3.523311,Fauchage,Prairie,VRAI,NA,Enna
Hémiptères,Geomyza tripunctata,/,2,23/10/2021,10,10Octobre,Lozère,Fraissinet-de-Fourques,44.230185,3.523311,Fauchage,Prairie,VRAI,NA,Enna
Hémiptères,Pantilius tunicatus,/,2,24/10/2021,10,10Octobre,Lozère,La Malène,44.292318,3.304401,Battage,Chêne,VRAI,NA,Enna
Blattoptères,Ectobius lucidus,/,2,24/10/2021,10,10Octobre,Lozère,La Malène,44.292318,3.304401,Battage,Chêne,VRAI,NA,Enna
Hémiptères,Euceraphis punctipennis,Puceron du bouleau pubescent,7,03/11/2021,11,11Novembre,Val-d'Oise,Ermont,48.996646,2.260012,Battage,Bouleau,VRAI,NA,Enna
Hémiptères,Kleidocerys resedae,Punaise des chatons du bouleau,7,03/11/2021,11,11Novembre,Val-d'Oise,Ermont,48.996646,2.260012,Battage,Bouleau,FAUX,NA,Enna
Hémiptères,Macrolophus pygmaeus,/,7,03/11/2021,11,11Novembre,Val-d'Oise,Ermont,48.996646,2.260012,Battage,Sauge,VRAI,NA,Enna
Névroptères,Micromus angulatus,Chrysope brune,7,03/11/2021,11,11Novembre,Val-d'Oise,Ermont,48.996646,2.260012,Battage,Cornouiller,VRAI,NA,Enna
Hémiptères,Eucarazzia elegans,/,7,03/11/2021,11,11Novembre,Val-d'Oise,Ermont,48.996646,2.260012,Battage,Sauge,VRAI,NA,Enna
Hémiptères,Anoecia corni,Puceron du Cornouiller,7,03/11/2021,11,11Novembre,Val-d'Oise,Ermont,48.996646,2.260012,Battage,Cornouiller,VRAI,NA,Enna
Hémiptères,Zygina flammigera,/,7,03/11/2021,11,11Novembre,Val-d'Oise,Ermont,48.996646,2.260012,Battage,Lierre,VRAI,NA,Enna
Hémiptères,Asiraca clavicornis,Delphacide à corne,2,12/11/2021,11,11Novembre,Somme,Corbie,49.907114,2.509432,Battage,Thym,FAUX,NA,Enna
Hémiptères,Ribautiana debilis,/,2,12/11/2021,11,11Novembre,Somme,Corbie,49.907114,2.509432,Battage,Ronce,VRAI,NA,Enna
Hémiptères,Eupteryx decemnotata,Cicadelle ligure,1,22/11/2021,11,11Novembre,Somme,Corbie,49.907114,2.509432,Battage,Thym,FAUX,NA,Enna
